Position,Mutability,Shannon_entropy,Gap_percentage,A_percentage,T_percentage,G_percentage,C_percentage,Element,Protein
21122,4.78598663114401e-05,0.000413910315904,0.0002658881461746,99.99760700668443,0.0,0.0021271051693973,0.0,stem,ORF1ab
21123,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21124,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21125,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0010635525846986,0.0,99.99867055926912,0.0,stem,ORF1ab
21126,9.57197326228802e-05,0.0007706887698438,0.0002658881461746,99.99521401336888,0.0,0.0045200984849693,0.0,stem,ORF1ab
21127,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21128,3.1906577540960066e-05,0.000287613747951,0.0002658881461746,99.99840467112296,0.0,0.0013294407308733,0.0,interior loop & bulge,ORF1ab
21129,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,interior loop & bulge,ORF1ab
21130,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,0.0,99.99973411185384,stem,ORF1ab
21131,6.381315508192013e-05,0.0005486383141021,0.0002658881461746,99.99680934224592,0.0002658881461746,0.0026588814617466,0.0,stem,ORF1ab
21132,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21133,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0,0.0002658881461746,interior loop & bulge,ORF1ab
21134,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,99.99920233556148,0.0,0.0005317762923493,0.0,interior loop & bulge,ORF1ab
21135,0.0005530473440433,0.0037107085385777,0.0002658881461746,0.0002658881461746,0.027120590909816,0.0,99.97234763279783,stem,ORF1ab
21136,0.0001701684135517,0.0012902173452327,0.0002658881461746,99.9914915793224,0.0,0.0082425325314146,0.0,stem,ORF1ab
21137,7.444868092890682e-05,0.0006366268748149,0.0002658881461746,0.0,99.99627756595356,0.0005317762923493,0.0029247696079213,stem,ORF1ab
21138,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
21139,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,0.0002658881461746,0.0,99.99946822370764,stem,ORF1ab
21140,0.0001861217023222,0.0014799933072065,0.0002658881461746,0.0,99.99069391488388,0.0061154273620173,0.0029247696079213,hairpin loop,ORF1ab
21141,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,hairpin loop,ORF1ab
21142,1.063552584698669e-05,0.0001008430798028,0.0005317762923493,0.0,0.0,99.99946822370764,0.0,hairpin loop,ORF1ab
21143,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21144,2.6588814617466724e-05,0.000252759348088,0.0002658881461746,99.99867055926912,0.0,0.000797664438524,0.0002658881461746,stem,ORF1ab
21145,0.0001329440730873,0.001034426678593,0.0002658881461746,99.99335279634565,0.0,0.006381315508192,0.0,stem,ORF1ab
21146,0.0004307387968029,0.0030195145577388,0.0002658881461746,0.0,99.9779312838675,0.0,0.0218028279863227,stem,ORF1ab
21147,0.0001382618360108,0.0011282647523573,0.0002658881461746,0.004785986631144,0.0018612170232226,99.99308690819946,0.0,stem,ORF1ab
21148,0.0009891039037697,0.0063299645859457,0.0002658881461746,0.0010635525846986,0.0489234188961387,0.0,99.949747140373,stem,ORF1ab
21149,6.381315508192013e-05,0.0005486383141021,0.0002658881461746,0.0002658881461746,99.99680934224592,0.0,0.0026588814617466,stem,ORF1ab
21150,0.0003137480124861,0.0023512982464177,0.0002658881461746,0.0037224340464453,0.0116990784316853,99.98431259937568,0.0,stem,ORF1ab
21151,0.0007019447059011,0.0046253323596621,0.0002658881461746,99.96490276470496,0.0,0.0337677945641827,0.0010635525846986,stem,ORF1ab
21152,0.0002392993315572,0.0017682139182606,0.0002658881461746,0.0,99.98803503342214,0.0002658881461746,0.0114331902855106,stem,ORF1ab
21153,0.0001701684135517,0.001307163374602,0.0002658881461746,0.00797664438524,0.0,0.0002658881461746,99.9914915793224,stem,ORF1ab
21154,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21155,5.317762923493345e-05,0.0004669906505716,0.0002658881461746,0.0,99.99734111853826,0.0002658881461746,0.0021271051693973,stem,ORF1ab
21156,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21157,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21158,0.0001967572281692,0.0014691051473122,0.0002658881461746,0.0,99.99016213859151,0.0,0.009571973262288,stem,ORF1ab
21159,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,99.9989364474153,0.0,0.000797664438524,0.0,interior loop & bulge,ORF1ab
21160,0.0017974038681407,0.0105809993917839,0.0002658881461746,99.90933214215444,0.0010635525846986,0.0893384171146881,0.0,stem,ORF1ab
21161,0.0013560295454908,0.0086877054269456,0.0002658881461746,0.015155624331956,0.0526458529425841,99.93193263457928,0.0,stem,ORF1ab
21162,0.0003828789304915,0.002730188363151,0.0002658881461746,0.0013294407308733,0.017548617647528,0.0,99.98085605347542,stem,ORF1ab
21163,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,0.0,99.9989364474153,0.0005317762923493,0.0002658881461746,interior loop & bulge,ORF1ab
21164,0.0005424118181963,0.0036852357154654,0.0002658881461746,0.0002658881461746,0.0260570383251173,0.0005317762923493,99.97287940909018,stem,ORF1ab
21165,4.254210338794676e-05,0.0003907293921928,0.0002658881461746,99.9978728948306,0.0010635525846986,0.0,0.000797664438524,stem,ORF1ab
21166,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21167,0.0001701684135517,0.0013720849659377,0.0002658881461746,0.0045200984849693,0.0037224340464453,99.9914915793224,0.0,stem,ORF1ab
21168,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21169,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,0.0002658881461746,99.99946822370764,0.0,stem,ORF1ab
21170,4.78598663114401e-05,0.000413910315904,0.0002658881461746,99.99760700668443,0.0,0.0021271051693973,0.0,stem,ORF1ab
21171,0.0004839164260378,0.0034767597742673,0.0002658881461746,0.001595328877048,0.0210051635477987,0.001595328877048,99.97553829055194,stem,ORF1ab
21172,0.0001914394652457,0.0014691051473122,0.0002658881461746,99.99016213859151,0.0,0.009571973262288,0.0,interior loop & bulge,ORF1ab
21173,0.0006487670766661,0.0044639624543507,0.0002658881461746,0.005583651069668,0.0265888146174667,0.0,99.96756164616669,stem,ORF1ab
21174,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21175,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0002658881461746,99.99946822370764,0.0,0.0,stem,ORF1ab
21176,0.0011911788948625,0.0072643687451757,0.0002658881461746,0.0,0.0592930565969508,0.0,99.94044105525688,stem,ORF1ab
21177,0.0010103749554637,0.0065752304346242,0.0002658881461746,0.0069130918005413,0.0433397678264707,99.94948125222682,0.0,stem,ORF1ab
21178,0.0001435795989343,0.0011082222216928,0.0002658881461746,0.0,0.0069130918005413,0.0,99.99282102005328,interior loop & bulge,ORF1ab
21179,0.0014464315151901,0.0088471850488552,0.0002658881461746,99.9276784242405,0.0021271051693973,0.0685991417130641,0.0013294407308733,interior loop & bulge,ORF1ab
21180,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
21181,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21182,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,0.000797664438524,99.9989364474153,0.0,stem,ORF1ab
21183,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
21184,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21185,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21186,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,interior loop & bulge,ORF1ab
21187,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,0.0,99.99973411185384,interior loop & bulge,ORF1ab
21188,0.0002233460427867,0.0017254448714451,0.0002658881461746,99.98883269786066,0.0005317762923493,0.0093060851161133,0.0010635525846986,stem,ORF1ab
21189,0.0001914394652457,0.0015221253281571,0.0002658881461746,0.0058495392158426,0.0034565459002706,99.9904280267377,0.0,stem,ORF1ab
21190,0.0002977947237156,0.0021270309149998,0.0002658881461746,0.0,0.0146238480396066,0.0,99.98511026381422,stem,ORF1ab
21191,0.0013985716488787,0.0089377817797273,0.0002658881461746,0.0162191769166547,0.0537094055272827,0.0,99.92980552940988,interior loop & bulge,ORF1ab
21192,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
21193,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0002658881461746,99.99946822370764,0.0,0.0,stem,ORF1ab
21194,3.1906577540960066e-05,0.000297211354092,0.0002658881461746,0.0002658881461746,99.99840467112296,0.0,0.0010635525846986,stem,ORF1ab
21195,0.0002233460427867,0.0016453202055435,0.0002658881461746,0.0109014139931613,0.0,99.98883269786066,0.0,stem,ORF1ab
21196,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
21197,0.0001488973618578,0.0011448956652379,0.0002658881461746,0.0,99.99255513190712,0.0,0.007178979946716,stem,ORF1ab
21198,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,99.99920233556148,0.0,0.0005317762923493,0.0,multiloop,ORF1ab
21199,5.849539215842679e-05,0.0004955579998339,0.0002658881461746,0.0,0.0026588814617466,0.0,99.99707523039208,stem,ORF1ab
21200,7.976644385240017e-05,0.0006911535176793,0.0002658881461746,0.001595328877048,99.9960116778074,0.0,0.0021271051693973,stem,ORF1ab
21201,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21202,9.040196969938686e-05,0.0007321974491834,0.0002658881461746,99.99547990151504,0.0,0.0042542103387946,0.0,stem,ORF1ab
21203,6.381315508192013e-05,0.0005486383141021,0.0002658881461746,0.0002658881461746,99.99680934224592,0.0,0.0026588814617466,stem,ORF1ab
21204,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,0.0005317762923493,0.0002658881461746,99.9989364474153,0.0,interior loop & bulge,ORF1ab
21205,0.0003616078787975,0.0025288019536502,0.0002658881461746,0.0,99.98191960606012,0.0,0.0178145057937027,interior loop & bulge,ORF1ab
21206,0.0001329440730873,0.0010861968953637,0.0002658881461746,0.001595328877048,0.004785986631144,99.99335279634565,0.0,stem,ORF1ab
21207,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0,0.0002658881461746,stem,ORF1ab
21208,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,stem,ORF1ab
21209,0.0001063552584698,0.0008470066127345,0.0002658881461746,0.0,99.9946822370765,0.0,0.0050518747773186,stem,ORF1ab
21210,3.1906577540960066e-05,0.0003005219606303,0.0002658881461746,0.000797664438524,0.0005317762923493,99.99840467112296,0.0,stem,ORF1ab
21211,0.0001169907843168,0.0009225153473252,0.0002658881461746,0.0,0.005583651069668,0.0,99.99415046078416,stem,ORF1ab
21212,0.0063866332711155,0.0356469138683091,0.0002658881461746,0.0329701301256587,0.1446431515190189,99.67907300756718,0.1430478226419709,interior loop & bulge,ORF1ab
21213,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21214,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,0.0,99.99973411185384,stem,ORF1ab
21215,0.00033501906418,0.0025417657905533,0.0002658881461746,99.983249046791,0.0002658881461746,0.0093060851161133,0.0069130918005413,stem,ORF1ab
21216,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,hairpin loop,ORF1ab
21217,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0,0.0005317762923493,0.0,99.99920233556148,hairpin loop,ORF1ab
21218,0.0018984413636871,0.0110534607445955,0.0002658881461746,99.9045461555233,0.0005317762923493,0.0943902918920068,0.0002658881461746,hairpin loop,ORF1ab
21219,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,hairpin loop,ORF1ab
21220,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,0.0,99.99973411185384,hairpin loop,ORF1ab
21221,0.0001116730213933,0.0009420918800923,0.0002658881461746,0.0013294407308733,99.99441634893034,0.0002658881461746,0.0037224340464453,stem,ORF1ab
21222,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21223,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21224,4.78598663114401e-05,0.000413910315904,0.0002658881461746,99.99760700668443,0.0,0.0021271051693973,0.0,interior loop & bulge,ORF1ab
21225,0.0001648506506282,0.0012914933750154,0.0002658881461746,0.000797664438524,0.007178979946716,99.9917574674686,0.0,stem,ORF1ab
21226,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,0.0005317762923493,0.0,0.0,99.99920233556148,stem,ORF1ab
21227,0.0001329440730873,0.0010965668907636,0.0002658881461746,99.99335279634565,0.0013294407308733,0.004785986631144,0.0002658881461746,stem,ORF1ab
21228,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
21229,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21230,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,stem,ORF1ab
21231,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,interior loop & bulge,ORF1ab
21232,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
21233,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,99.99867055926912,0.0,0.0010635525846986,0.0,interior loop & bulge,ORF1ab
21234,4.78598663114401e-05,0.000413910315904,0.0002658881461746,99.99760700668443,0.0,0.0021271051693973,0.0,stem,ORF1ab
21235,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,stem,ORF1ab
21236,0.0001967572281692,0.0015594264431627,0.0002658881461746,0.0061154273620173,99.99016213859151,0.0,0.0034565459002706,stem,ORF1ab
21237,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21238,4.78598663114401e-05,0.000413910315904,0.0002658881461746,0.0,0.0,99.99760700668443,0.0021271051693973,stem,ORF1ab
21239,0.0004626453743439,0.0032621610995447,0.0002658881461746,99.9768677312828,0.0002658881461746,0.020739275401624,0.0018612170232226,stem,ORF1ab
21240,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21241,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21242,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0,99.99867055926912,0.0,0.0010635525846986,stem,ORF1ab
21243,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,stem,ORF1ab
21244,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21245,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,stem,ORF1ab
21246,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,99.99813878297678,0.0,0.001595328877048,stem,ORF1ab
21247,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,99.99946822370764,0.0,0.0002658881461746,0.0,interior loop & bulge,ORF1ab
21248,0.000345654590027,0.0024291960228874,0.0002658881461746,0.0,99.98271727049864,0.0,0.0170168413551787,interior loop & bulge,ORF1ab
21249,0.0001063552584698,0.000878795495561,0.0002658881461746,0.000797664438524,0.0042542103387946,0.0,99.9946822370765,interior loop & bulge,ORF1ab
21250,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,interior loop & bulge,ORF1ab
21251,0.0007072624688246,0.0047242575029181,0.0002658881461746,0.0329701301256587,99.96463687655876,0.0010635525846986,0.0010635525846986,stem,ORF1ab
21252,0.0008455243048354,0.0055782682056434,0.0002658881461746,0.037490228610628,0.0045200984849693,99.95772378475824,0.0,stem,ORF1ab
21253,0.0008189354902179,0.0053736182253864,0.0002658881461746,0.0377561167568027,0.0029247696079213,99.9590532254891,0.0,stem,ORF1ab
21254,0.0002871591978686,0.0021991604372363,0.0002658881461746,0.006381315508192,0.0077107562390653,0.0,99.98564204010655,stem,ORF1ab
21255,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,99.99867055926912,0.0,0.0010635525846986,0.0,stem,ORF1ab
21256,0.0001276263101638,0.0010233579783424,0.0002658881461746,99.9936186844918,0.0,0.005583651069668,0.0005317762923493,stem,ORF1ab
21257,8.508420677589351e-05,0.0007075593235779,0.0002658881461746,99.9957457896612,0.0002658881461746,0.0037224340464453,0.0,stem,ORF1ab
21258,0.0008614775936059,0.005811094730565,0.0002658881461746,0.0109014139931613,0.03190657754096,0.0,99.95692612031972,stem,ORF1ab
21259,0.0058601747416896,0.0294778225001979,0.0002658881461746,0.0050518747773186,0.2900839674765619,0.0,99.70459826959994,stem,ORF1ab
21260,7.444868092890682e-05,0.0006152176449577,0.0002658881461746,99.99627756595356,0.0,0.0034565459002706,0.0,stem,ORF1ab
21261,0.0737148296454647,0.3431769792883613,0.0002658881461746,0.490563629692261,5.293035325899101,0.0005317762923493,94.21560337997012,hairpin loop,ORF1ab
21262,0.009550702210594,0.0447906541825237,0.0002658881461746,0.4764715579450037,0.0074448680928906,99.51581768581592,0.0,hairpin loop,ORF1ab
21263,0.0205318826476078,0.0880501492395232,0.0002658881461746,0.000797664438524,1.1076900169636636,0.0,98.89124643045164,hairpin loop,ORF1ab
21264,6.913091800541348e-05,0.0006049605416823,0.0002658881461746,0.0021271051693973,0.0,99.99654345409972,0.0010635525846986,hairpin loop,ORF1ab
21265,6.913091800541348e-05,0.0006165227290526,0.0002658881461746,99.99654345409972,0.0010635525846986,0.0018612170232226,0.0002658881461746,hairpin loop,ORF1ab
21266,0.0002127105169397,0.0016053925375605,0.0002658881461746,99.989364474153,0.0,0.0098378614084626,0.0005317762923493,hairpin loop,ORF1ab
21267,6.913091800541348e-05,0.0005888643438695,0.0002658881461746,0.0029247696079213,0.0,0.0002658881461746,99.99654345409972,hairpin loop,ORF1ab
21268,4.78598663114401e-05,0.0004438097370598,0.0002658881461746,99.99760700668443,0.0010635525846986,0.000797664438524,0.0002658881461746,hairpin loop,ORF1ab
21269,6.913091800541348e-05,0.0006135889111441,0.0002658881461746,99.99654345409972,0.0002658881461746,0.0021271051693973,0.000797664438524,hairpin loop,ORF1ab
21270,0.0001648506506282,0.0013988844024001,0.0002658881461746,99.9914915793224,0.0021271051693973,0.0050518747773186,0.0010635525846986,hairpin loop,ORF1ab
21271,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,hairpin loop,ORF1ab
21272,6.913091800541348e-05,0.0005756608644475,0.0002658881461746,99.99654345409972,0.0,0.003190657754096,0.0,hairpin loop,ORF1ab
21273,0.0001010374955463,0.000854157400555,0.0002658881461746,0.0037224340464453,0.000797664438524,99.99494812522268,0.0002658881461746,hairpin loop,ORF1ab
21274,1.5953288770480033e-05,0.0001592412487904,0.0002658881461746,99.99920233556148,0.0002658881461746,0.0002658881461746,0.0,hairpin loop,ORF1ab
21275,0.0001116730213933,0.0008848569240051,0.0002658881461746,0.0,99.99441634893034,0.0,0.0053177629234933,stem,ORF1ab
21276,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21277,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21278,0.0001276263101638,0.0009972922744276,0.0002658881461746,0.0,99.9936186844918,0.0,0.0061154273620173,stem,ORF1ab
21279,5.317762923493345e-05,0.0004669906505716,0.0002658881461746,0.0002658881461746,99.99734111853826,0.0,0.0021271051693973,stem,ORF1ab
21280,0.0002977947237156,0.0021270309149998,0.0002658881461746,99.98511026381422,0.0,0.0146238480396066,0.0,interior loop & bulge,ORF1ab
21281,7.444868092890682e-05,0.0006152176449577,0.0002658881461746,0.0,99.99627756595356,0.0,0.0034565459002706,stem,ORF1ab
21282,5.317762923493345e-05,0.0004769224701865,0.0002658881461746,0.001595328877048,0.000797664438524,99.99734111853826,0.0,stem,ORF1ab
21283,0.0001010374955463,0.0008237690127138,0.0002658881461746,0.0,99.99494812522268,0.0002658881461746,0.0045200984849693,stem,ORF1ab
21284,0.0001542151247813,0.0012090647507095,0.0002658881461746,0.0005317762923493,0.0069130918005413,0.0,99.99228924376094,stem,ORF1ab
21285,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21286,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,99.99946822370764,0.0,0.0002658881461746,interior loop & bulge,ORF1ab
21287,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0,0.0010635525846986,99.99867055926912,0.0,interior loop & bulge,ORF1ab
21288,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,0.0,99.99973411185384,interior loop & bulge,ORF1ab
21289,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,interior loop & bulge,ORF1ab
21290,0.0001435795989343,0.0011082222216928,0.0002658881461746,0.0,99.99282102005328,0.0,0.0069130918005413,interior loop & bulge,ORF1ab
21291,0.0002552526203276,0.0018537062785602,0.0002658881461746,0.0,0.0124967428702093,99.9872373689836,0.0,interior loop & bulge,ORF1ab
21292,1.063552584698669e-05,0.0001061608427263,0.0002658881461746,0.0,0.0,0.0002658881461746,99.99946822370764,interior loop & bulge,ORF1ab
21293,0.0004254210338794,0.0030736573110587,0.0002658881461746,99.97872894830604,0.0013294407308733,0.001595328877048,0.0180803939398773,interior loop & bulge,ORF1ab
21294,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21295,1.5953288770480033e-05,0.0001539234858669,0.0002658881461746,99.99920233556148,0.0,0.0005317762923493,0.0,stem,ORF1ab
21296,4.78598663114401e-05,0.0004254725032743,0.0002658881461746,0.0,99.99760700668443,0.0002658881461746,0.0018612170232226,stem,ORF1ab
21297,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,99.99973411185384,0.0,0.0,stem,ORF1ab
21298,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21299,0.0006274960249722,0.0041261241186445,0.0002658881461746,0.0,0.031108913102436,0.0,99.9686251987514,stem,ORF1ab
21300,7.976644385240017e-05,0.0007023887874473,0.0002658881461746,99.9960116778074,0.0005317762923493,0.002392993315572,0.000797664438524,stem,ORF1ab
21301,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.0,0.000797664438524,stem,ORF1ab
21302,0.0001169907843168,0.0010087913071456,0.0002658881461746,99.99415046078416,0.002392993315572,0.0018612170232226,0.0013294407308733,multiloop,ORF1ab
21303,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,0.0,99.99813878297678,0.0,0.001595328877048,multiloop,ORF1ab
21304,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,0.0002658881461746,99.9989364474153,0.0005317762923493,0.0,multiloop,ORF1ab
21305,2.6588814617466724e-05,0.0002441309786262,0.0002658881461746,0.0,99.99867055926912,0.0,0.0010635525846986,multiloop,ORF1ab
21306,2.127105169397338e-05,0.0001996789624229,0.0002658881461746,0.0,99.9989364474153,0.000797664438524,0.0,multiloop,ORF1ab
21307,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21308,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21309,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,99.9989364474153,0.0,0.0005317762923493,0.0002658881461746,stem,ORF1ab
21310,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,0.0,0.0,99.99973411185384,0.0,stem,ORF1ab
21311,3.1906577540960066e-05,0.000287613747951,0.0002658881461746,0.0013294407308733,0.0,99.99840467112296,0.0,stem,ORF1ab
21312,5.317762923493345e-06,5.308042646292631e-05,0.0002658881461746,99.99973411185384,0.0,0.0,0.0,stem,ORF1ab
21313,2.6588814617466724e-05,0.000252759348088,0.0002658881461746,99.99867055926912,0.0,0.000797664438524,0.0002658881461746,interior loop & bulge,ORF1ab
21314,0.0010795058734691,0.0066619375554653,0.0002658881461746,0.0,99.94602470632654,0.0,0.0537094055272827,interior loop & bulge,ORF1ab
21315,0.0001276263101638,0.0009972922744276,0.0002658881461746,99.9936186844918,0.0,0.0061154273620173,0.0,stem,ORF1ab
21316,0.0001808039393987,0.0013621180594046,0.0002658881461746,0.0,0.008774308823764,0.0,99.99095980303008,stem,ORF1ab
21317,3.722434046445341e-05,0.0003303241178174,0.0002658881461746,99.99813878297678,0.0,0.001595328877048,0.0,hairpin loop,ORF1ab
21318,2.127105169397338e-05,0.0002070038817316,0.0002658881461746,99.9989364474153,0.0005317762923493,0.0,0.0002658881461746,hairpin loop,ORF1ab
21319,0.0001542151247813,0.0012456851814853,0.0002658881461746,99.99228924376094,0.0,0.0021271051693973,0.0053177629234933,hairpin loop,ORF1ab
21320,0.0004732809001909,0.0032658095873566,0.0002658881461746,0.0,99.97607006684429,0.0002658881461746,0.0233981568633707,hairpin loop,ORF1ab
21321,0.0041983738280979,0.0222730700145366,0.0002658881461746,0.0005317762923493,0.2135081813782577,0.0005317762923493,99.78516237789088,hairpin loop,ORF1ab
